row_type,sample_id,split_role,sample_count,image_path,mask_path,pred_path,loss,loss_bce,loss_dice,objdice,dice,iou,f1,boundary_f1,hd95,object_hausdorff
sample,GlaS_official_testA_testA_19,testA,1,datasets/01_GlaS_official_raw/testA_19.bmp,datasets/01_GlaS_official_raw/testA_19_anno.bmp,experiments/A1_UNet_GlaS_v1_seed3407/predictions/testA/GlaS_official_testA_testA_19_pred.png,,,,0.6521594464816423,0.7980747676999222,0.6639970159991554,0.7980747676999222,0.6176121076444467,30.4138126373291,82.06445170842964
sample,GlaS_official_testA_testA_2,testA,1,datasets/01_GlaS_official_raw/testA_2.bmp,datasets/01_GlaS_official_raw/testA_2_anno.bmp,experiments/A1_UNet_GlaS_v1_seed3407/predictions/testA/GlaS_official_testA_testA_2_pred.png,,,,0.6698116042492848,0.8350379799622477,0.7167941663343087,0.8350379799622477,0.6123253152701923,39.051246643066406,219.24301853652182
sample,GlaS_official_testA_testA_20,testA,1,datasets/01_GlaS_official_raw/testA_20.bmp,datasets/01_GlaS_official_raw/testA_20_anno.bmp,experiments/A1_UNet_GlaS_v1_seed3407/predictions/testA/GlaS_official_testA_testA_20_pred.png,,,,0.6366592317182556,0.8904777356602218,0.8025776176657698,0.8904777356602218,0.520589806589274,43.00465087890625,119.33230174178996
sample,GlaS_official_testA_testA_21,testA,1,datasets/01_GlaS_official_raw/testA_21.bmp,datasets/01_GlaS_official_raw/testA_21_anno.bmp,experiments/A1_UNet_GlaS_v1_seed3407/predictions/testA/GlaS_official_testA_testA_21_pred.png,,,,0.34147870650655254,0.7417247386768803,0.5894773277974142,0.7417247386768803,0.4468043284417961,47.679136276245075,284.7343589798497
sample,GlaS_official_testA_testA_22,testA,1,datasets/01_GlaS_official_raw/testA_22.bmp,datasets/01_GlaS_official_raw/testA_22_anno.bmp,experiments/A1_UNet_GlaS_v1_seed3407/predictions/testA/GlaS_official_testA_testA_22_pred.png,,,,0.6409349064901926,0.882465363976214,0.7896537033668696,0.882465363976214,0.5636710624280916,31.399044036865227,135.02529733900786
sample,GlaS_official_testA_testA_23,testA,1,datasets/01_GlaS_official_raw/testA_23.bmp,datasets/01_GlaS_official_raw/testA_23_anno.bmp,experiments/A1_UNet_GlaS_v1_seed3407/predictions/testA/GlaS_official_testA_testA_23_pred.png,,,,0.522458383350479,0.8176417878833873,0.6915347476807042,0.8176417878833873,0.4847378957953989,68.15423583984375,342.7456900977271
sample,GlaS_official_testA_testA_24,testA,1,datasets/01_GlaS_official_raw/testA_24.bmp,datasets/01_GlaS_official_raw/testA_24_anno.bmp,experiments/A1_UNet_GlaS_v1_seed3407/predictions/testA/GlaS_official_testA_testA_24_pred.png,,,,0.593809710620198,0.8288988182688454,0.7077943658503176,0.8288988182688454,0.5434566248651072,38.0,121.65523445573358
sample,GlaS_official_testA_testA_25,testA,1,datasets/01_GlaS_official_raw/testA_25.bmp,datasets/01_GlaS_official_raw/testA_25_anno.bmp,experiments/A1_UNet_GlaS_v1_seed3407/predictions/testA/GlaS_official_testA_testA_25_pred.png,,,,0.6199013126382393,0.9131963837455328,0.8402588748215986,0.9131963837455328,0.6317465856432859,27.018512725830078,150.99619675123188
sample,GlaS_official_testA_testA_26,testA,1,datasets/01_GlaS_official_raw/testA_26.bmp,datasets/01_GlaS_official_raw/testA_26_anno.bmp,experiments/A1_UNet_GlaS_v1_seed3407/predictions/testA/GlaS_official_testA_testA_26_pred.png,,,,0.862785775468584,0.8545185646465749,0.7459907583617017,0.8545185646465749,0.47839893779290754,178.11007385253905,101.38280260018811
sample,GlaS_official_testA_testA_27,testA,1,datasets/01_GlaS_official_raw/testA_27.bmp,datasets/01_GlaS_official_raw/testA_27_anno.bmp,experiments/A1_UNet_GlaS_v1_seed3407/predictions/testA/GlaS_official_testA_testA_27_pred.png,,,,0.6419840694555675,0.6098551706952001,0.4386990174274329,0.6098551706952001,0.4855547486134233,52.0,92.4014971381079
sample,GlaS_official_testA_testA_28,testA,1,datasets/01_GlaS_official_raw/testA_28.bmp,datasets/01_GlaS_official_raw/testA_28_anno.bmp,experiments/A1_UNet_GlaS_v1_seed3407/predictions/testA/GlaS_official_testA_testA_28_pred.png,,,,0.5537879929240073,0.8919835996044604,0.8050274339681609,0.8919835996044604,0.5782620556888821,22.627416610717773,148.46663913134466
sample,GlaS_official_testA_testA_29,testA,1,datasets/01_GlaS_official_raw/testA_29.bmp,datasets/01_GlaS_official_raw/testA_29_anno.bmp,experiments/A1_UNet_GlaS_v1_seed3407/predictions/testA/GlaS_official_testA_testA_29_pred.png,,,,0.8932833346243235,0.906058335951736,0.8282510537166919,0.906058335951736,0.6783017214133137,47.15293884277345,61.023217856436105
